Time,ID,Lat,Lon,Alt,#Wifi networks,SSID1,MAC1,Frequency1,Signal1,SSID2,MAC2,Frequency2,Signal2,SSID3,MAC3,Frequency3,Signal3,SSID4,MAC4,Frequency4,Signal4,SSID5,MAC5,Frequency5,Signal5,SSID6,MAC6,Frequency6,Signal6,SSID7,MAC7,Frequency7,Signal7,SSID8,MAC8,Frequency8,Signal8,SSID9,MAC9,Frequency9,Signal9,SSID10,MAC10,Frequency10,Signal10,
Mon Nov 27 16:13:51 IST 2017,ONEPLUS A3003_28_171012,32.16876665,34.81320794,37.0,9,DIRECT-35-HP DeskJet 3830 series,98:e7:f4:c6:4b:37,2400,-94,tslila,c4:3d:c7:5a:79:1c,2400,-89,Lubelsky,c0:4a:00:ba:e8:f6,2400,-88,NGOGA,30:b5:c2:fe:aa:56,2400,-87,osnatg370,c0:ac:54:f5:7b:a7,2400,-86,BezeqFree,6a:12:f5:f9:5e:71,2400,-85,Robert1,3c:1e:04:03:7f:17,2400,-82,Howmanyistwo,74:da:38:50:77:f2,2400,-81,OP2,a0:63:91:69:f6:af,2400,-80,
Mon Nov 27 16:13:53 IST 2017,ONEPLUS A3003_28_171012,32.16876425,34.81321225,36.0,1,BezeqFree,6a:12:f5:f9:5e:71,2400,-79,
Mon Nov 27 16:15:07 IST 2017,ONEPLUS A3003_28_171012,32.16870993,34.81323603,39.0,4,hilda,00:02:6f:eb:a0:f4,2400,-91,HUAWEI-C7FB,48:db:50:34:c7:fb,2400,-88,DIRECT-35-HP DeskJet 3830 series,98:e7:f4:c6:4b:37,2400,-83,Robert1,3c:1e:04:03:7f:17,2400,-77,
Mon Nov 27 16:15:37 IST 2017,ONEPLUS A3003_28_171012,32.16881033,34.81237006,35.0,4,Fuck Off Yourself,16:ae:db:c1:ae:55,2400,-91,HOTBOX-D1D7,fc:b4:e6:cf:d1:dd,2400,-88,May,14:cc:20:eb:cb:c6,2400,-86,DIRECT-A5-HP DeskJet 4670 series,fc:3f:db:7e:60:a6,2400,-79,
Mon Nov 27 16:15:52 IST 2017,ONEPLUS A3003_28_171012,32.16874461,34.8109685,26.0,10,OP2,a0:63:91:69:f6:af,2400,-91,Fuck Off Yourself,16:ae:db:c1:ae:55,2400,-91,LRWN,0c:f4:d5:29:a2:9c,5000,-91,HOTBOX-D1D7,fc:b4:e6:cf:d1:dd,2400,-88,Shaul1,fc:b4:e6:1e:0a:78,2400,-87,Lubelsky,c0:4a:00:ba:e8:f6,2400,-86,May,14:cc:20:eb:cb:c6,2400,-86,osnatg370,c0:ac:54:f5:7b:a7,2400,-85,NGOGA,30:b5:c2:fe:aa:56,2400,-85,Howmanyistwo,74:da:38:50:77:f2,2400,-85,
Mon Nov 27 16:16:07 IST 2017,ONEPLUS A3003_28_171012,32.16828882,34.81039765,26.0,6,Levy,d8:fb:5e:f5:82:9a,2400,-88,simon,e4:6f:13:73:0a:c2,2400,-86,Oberyn Martell,18:d6:c7:fb:1c:0e,2400,-84,BARON WIFI 2.4,60:e3:27:bf:a1:a5,2400,-84,Rina,00:26:5a:77:8c:db,2400,-83,GUYFI,c8:60:00:b1:d4:50,2400,-83,
Mon Nov 27 16:16:09 IST 2017,ONEPLUS A3003_28_171012,32.16808141,34.81029707,27.0,4,RS_GUEST,ec:08:6b:38:0d:dd,2400,-89,888Free,06:8d:db:6e:71:13,2400,-88,888Corp,0a:8d:db:6e:71:13,2400,-83,kessel_2,90:ef:68:30:6b:69,2400,-81,
Mon Nov 27 16:16:26 IST 2017,ONEPLUS A3003_28_171012,32.167987,34.8101175,0.0,10,888Guest,02:8d:db:6e:71:be,2400,-89,CEO-WiFi_2.4,c4:12:f5:80:24:0b,2400,-87,888Free,06:8d:db:6e:71:6d,2400,-87,888Guest,02:8d:cb:6e:71:bf,5000,-87,888Corp,0a:8d:cb:6e:71:bf,5000,-86,888Corp,0a:8d:db:6e:71:be,2400,-86,Guest Neetwork MM,94:f6:65:1b:b2:28,2400,-86,888Free,06:8d:cb:6e:71:bf,5000,-86,888Corp,0a:8d:db:6e:71:6d,2400,-85,lavel-2,74:da:38:ae:91:7b,2400,-85,
Mon Nov 27 16:16:37 IST 2017,ONEPLUS A3003_28_171012,32.16754658,34.80978436,-1.0,2,No name,06:8d:db:6e:71:be,2400,-94,MOULY MAISON,00:78:9e:fa:15:91,2400,-88,
