Index,Mac Name,Number of macSSID,Frequency,Signal,Lat,Lon,Alt,Time,
39,a2:6c:ac:a0:18:29,1,artsim,-80.0,32.10440239,35.20946023,687.0,Sun Dec 03 08:53:54 IST 2017, Approx. w-center algo1
40,1c:b9:c4:16:2d:e8,1,Ariel_University,-91.0,32.10430866,35.20932755,687.0,Sun Dec 03 08:53:57 IST 2017, Approx. w-center algo1
41,00:02:6f:8e:64:67,1, ,-91.0,32.10419361,35.20917533,685.0,Sun Dec 03 08:54:00 IST 2017, Approx. w-center algo1
42,1c:b9:c4:15:1c:b8,1,Ariel_University,-81.0,32.10419361,35.20917533,685.0,Sun Dec 03 08:54:00 IST 2017, Approx. w-center algo1
43,1c:b9:c4:16:cc:d8,1,Ariel_University,-82.0,32.10419361,35.20917533,685.0,Sun Dec 03 08:54:00 IST 2017, Approx. w-center algo1
44,b2:6c:ac:9f:f1:c5,1,paysday,-92.0,32.10419361,35.20917533,685.0,Sun Dec 03 08:54:00 IST 2017, Approx. w-center algo1
45,c2:6c:ac:9f:fb:1f,1,shapedo,-83.0,32.10419361,35.20917533,685.0,Sun Dec 03 08:54:00 IST 2017, Approx. w-center algo1
46,ec:8c:a2:26:b0:e8,1,Ariel_University,-86.0,32.10419361,35.20917533,685.0,Sun Dec 03 08:54:00 IST 2017, Approx. w-center algo1
47,ec:8c:a2:26:d3:68,1,Ariel_University,-64.0,32.10419361,35.20917533,685.0,Sun Dec 03 08:54:00 IST 2017, Approx. w-center algo1
48,1c:b9:c4:15:fd:48,1,Ariel_University,-84.0,32.10406321,35.20902709,685.0,Sun Dec 03 08:54:03 IST 2017, Approx. w-center algo1
49,1c:b9:c4:16:05:38,1,Ariel_University,-76.0,32.10406321,35.20902709,685.0,Sun Dec 03 08:54:03 IST 2017, Approx. w-center algo1
50,1c:b9:c4:16:28:e8,1,Ariel_University,-76.0,32.10406321,35.20902709,685.0,Sun Dec 03 08:54:03 IST 2017, Approx. w-center algo1
51,1c:b9:c4:16:cc:d8,1,Ariel_University,-76.0,32.10406321,35.20902709,685.0,Sun Dec 03 08:54:03 IST 2017, Approx. w-center algo1
52,8c:0c:90:2e:16:88,1,Ariel_University,-84.0,32.10406321,35.20902709,685.0,Sun Dec 03 08:54:03 IST 2017, Approx. w-center algo1
53,b2:6c:ac:9f:f1:c5,1,paysday,-82.0,32.10406321,35.20902709,685.0,Sun Dec 03 08:54:03 IST 2017, Approx. w-center algo1
54,b2:6c:ac:a0:3d:eb,1,sinusafe,-75.0,32.10406321,35.20902709,685.0,Sun Dec 03 08:54:03 IST 2017, Approx. w-center algo1
55,b2:6c:ac:a0:7b:4d,1,magneto,-78.0,32.10406321,35.20902709,685.0,Sun Dec 03 08:54:03 IST 2017, Approx. w-center algo1
56,1c:b9:c4:15:23:58,1,Ariel_University,-79.0,32.10391893,35.20892354,686.0,Sun Dec 03 08:54:06 IST 2017, Approx. w-center algo1
57,1c:b9:c4:16:1d:7c,1,Ariel_University,-89.0,32.10376365,35.20883622,686.0,Sun Dec 03 08:54:09 IST 2017, Approx. w-center algo1
58,1c:b9:c4:16:d2:88,1,Ariel_University,-89.0,32.10376365,35.20883622,686.0,Sun Dec 03 08:54:09 IST 2017, Approx. w-center algo1
59,e0:10:7f:1a:bd:98,1,Ariel_University,-88.0,32.10376365,35.20883622,686.0,Sun Dec 03 08:54:09 IST 2017, Approx. w-center algo1
60,ec:8c:a2:08:78:c8,1,Ariel_University,-85.0,32.10376365,35.20883622,686.0,Sun Dec 03 08:54:09 IST 2017, Approx. w-center algo1
61,1c:b9:c4:16:28:e8,1,Ariel_University,-65.0,32.10359721,35.20878096,686.0,Sun Dec 03 08:54:12 IST 2017, Approx. w-center algo1
62,ec:8c:a2:08:78:c8,1,Ariel_University,-77.0,32.10359721,35.20878096,686.0,Sun Dec 03 08:54:12 IST 2017, Approx. w-center algo1
63,1c:b9:c4:12:7c:c8,1,Ariel_University,-73.0,32.10346795,35.20875946,686.0,Sun Dec 03 08:54:15 IST 2017, Approx. w-center algo1
64,1c:b9:c4:16:d2:88,1,Ariel_University,-77.0,32.10346795,35.20875946,686.0,Sun Dec 03 08:54:15 IST 2017, Approx. w-center algo1
65,90:6c:ac:9f:f1:c5,1,CliClap,-87.0,32.10346795,35.20875946,686.0,Sun Dec 03 08:54:15 IST 2017, Approx. w-center algo1
66,ec:8c:a2:08:94:18,1,Ariel_University,-69.0,32.10346795,35.20875946,686.0,Sun Dec 03 08:54:15 IST 2017, Approx. w-center algo1
67,1c:b9:c4:16:1d:78,1,Ariel_University,-81.0,32.10333565,35.20874462,687.0,Sun Dec 03 08:54:18 IST 2017, Approx. w-center algo1
68,1c:b9:c4:16:f4:78,1,Ariel_University,-85.0,32.10333565,35.20874462,687.0,Sun Dec 03 08:54:18 IST 2017, Approx. w-center algo1
69,34:8f:27:20:8c:18,1,Ariel_University,-86.0,32.10333565,35.20874462,687.0,Sun Dec 03 08:54:18 IST 2017, Approx. w-center algo1
70,ec:8c:a2:08:94:18,1,Ariel_University,-61.0,32.10333565,35.20874462,687.0,Sun Dec 03 08:54:18 IST 2017, Approx. w-center algo1
71,1c:b9:c4:12:90:b8,1,Ariel_University,-71.0,32.10318952,35.20873143,684.0,Sun Dec 03 08:54:21 IST 2017, Approx. w-center algo1
72,1c:b9:c4:14:2f:68,1,Ariel_University,-90.0,32.10318952,35.20873143,684.0,Sun Dec 03 08:54:21 IST 2017, Approx. w-center algo1
73,1c:b9:c4:16:28:f8,1,Ariel_University,-80.0,32.10318952,35.20873143,684.0,Sun Dec 03 08:54:21 IST 2017, Approx. w-center algo1
74,1c:b9:c4:16:f4:78,1,Ariel_University,-78.0,32.10318952,35.20873143,684.0,Sun Dec 03 08:54:21 IST 2017, Approx. w-center algo1
75,1c:b9:c4:96:d2:87,1, ,-83.0,32.10318952,35.20873143,684.0,Sun Dec 03 08:54:21 IST 2017, Approx. w-center algo1
76,8c:0c:90:2d:75:e8,1,Ariel_University,-83.0,32.10318952,35.20873143,684.0,Sun Dec 03 08:54:21 IST 2017, Approx. w-center algo1
77,ec:8c:a2:26:b0:e8,1,Ariel_University,-84.0,32.10318952,35.20873143,684.0,Sun Dec 03 08:54:21 IST 2017, Approx. w-center algo1
78,ec:8c:a2:26:d3:68,1,Ariel_University,-87.0,32.10318952,35.20873143,684.0,Sun Dec 03 08:54:21 IST 2017, Approx. w-center algo1
79,1c:b9:c4:14:2f:68,1,Ariel_University,-82.0,32.10301827,35.20871988,685.0,Sun Dec 03 08:54:24 IST 2017, Approx. w-center algo1
80,1c:b9:c4:14:33:c8,1,Ariel_University,-84.0,32.10301827,35.20871988,685.0,Sun Dec 03 08:54:24 IST 2017, Approx. w-center algo1
81,1c:b9:c4:16:05:38,1,Ariel_University,-88.0,32.10301827,35.20871988,685.0,Sun Dec 03 08:54:24 IST 2017, Approx. w-center algo1
82,1c:b9:c4:16:f1:98,1,Ariel_University,-87.0,32.10301827,35.20871988,685.0,Sun Dec 03 08:54:24 IST 2017, Approx. w-center algo1
83,8c:0c:90:2e:16:88,1,Ariel_University,-87.0,32.10301827,35.20871988,685.0,Sun Dec 03 08:54:24 IST 2017, Approx. w-center algo1
84,1c:b9:c4:14:2f:68,1,Ariel_University,-71.0,32.10282362,35.20871899,688.0,Sun Dec 03 08:54:27 IST 2017, Approx. w-center algo1
85,1c:b9:c4:14:33:c8,1,Ariel_University,-75.0,32.10282362,35.20871899,688.0,Sun Dec 03 08:54:27 IST 2017, Approx. w-center algo1
86,1c:b9:c4:16:11:ac,1,Ariel_University,-90.0,32.10282362,35.20871899,688.0,Sun Dec 03 08:54:27 IST 2017, Approx. w-center algo1
87,1c:b9:c4:16:f4:7c,1,Ariel_University,-84.0,32.10282362,35.20871899,688.0,Sun Dec 03 08:54:27 IST 2017, Approx. w-center algo1
88,8c:0c:90:2d:75:e8,1,Ariel_University,-77.0,32.10282362,35.20871899,688.0,Sun Dec 03 08:54:27 IST 2017, Approx. w-center algo1
89,8c:0c:90:ad:75:e3,1, ,-76.0,32.10282362,35.20871899,688.0,Sun Dec 03 08:54:27 IST 2017, Approx. w-center algo1
90,ec:8c:a2:08:78:cc,1,Ariel_University,-85.0,32.10282362,35.20871899,688.0,Sun Dec 03 08:54:27 IST 2017, Approx. w-center algo1
91,f8:d1:11:77:77:c6,1,HelpDesk,-70.0,32.10282362,35.20871899,688.0000000000001,Sun Dec 03 08:54:27 IST 2017, Approx. w-center algo1
92,1c:b9:c4:16:11:a8,1,Ariel_University,-73.0,32.10263124,35.20876629,687.0,Sun Dec 03 08:54:30 IST 2017, Approx. w-center algo1
93,1c:b9:c4:16:28:f8,1,Ariel_University,-73.0,32.10263124,35.20876629,687.0,Sun Dec 03 08:54:30 IST 2017, Approx. w-center algo1
94,1c:b9:c4:16:ee:98,1,Ariel_University,-82.0,32.10263124,35.20876629,687.0,Sun Dec 03 08:54:30 IST 2017, Approx. w-center algo1
95,62:ab:1b:60:b4:cb,1,Bezeq Free,-86.0,32.10263124,35.20876629,687.0,Sun Dec 03 08:54:30 IST 2017, Approx. w-center algo1
96,a0:ab:1b:60:b4:ca,1,036518749,-87.0,32.10263124,35.20876629,687.0,Sun Dec 03 08:54:30 IST 2017, Approx. w-center algo1
97,ec:8c:a2:26:b1:78,1,Ariel_University,-69.0,32.10263124,35.20876629,687.0,Sun Dec 03 08:54:30 IST 2017, Approx. w-center algo1
98,1c:b9:c4:12:7c:c8,1,Ariel_University,-73.0,32.10244119,35.20884914,686.0,Sun Dec 03 08:54:33 IST 2017, Approx. w-center algo1
99,1c:b9:c4:14:33:cc,1,Ariel_University,-86.0,32.10244119,35.20884914,686.0,Sun Dec 03 08:54:33 IST 2017, Approx. w-center algo1
100,1c:b9:c4:16:28:e8,1,Ariel_University,-77.0,32.10244119,35.20884914,686.0,Sun Dec 03 08:54:33 IST 2017, Approx. w-center algo1
101,1c:b9:c4:16:d2:88,1,Ariel_University,-86.0,32.10244119,35.20884914,686.0,Sun Dec 03 08:54:33 IST 2017, Approx. w-center algo1
102,1c:b9:c4:16:f1:98,1,Ariel_University,-79.0,32.10244119,35.20884914,686.0,Sun Dec 03 08:54:33 IST 2017, Approx. w-center algo1
103,ec:8c:a2:08:78:c8,1,Ariel_University,-86.0,32.10244119,35.20884914,686.0,Sun Dec 03 08:54:33 IST 2017, Approx. w-center algo1
104,1c:b9:c4:14:2b:d8,1,Ariel_University,-69.0,32.1022576,35.20894955,688.0,Sun Dec 03 08:54:36 IST 2017, Approx. w-center algo1
105,1c:b9:c4:14:2b:dc,1,Ariel_University,-74.0,32.1022576,35.20894955,688.0,Sun Dec 03 08:54:36 IST 2017, Approx. w-center algo1
106,1c:b9:c4:14:2f:68,1,Ariel_University,-63.0,32.1022576,35.20894955,688.0,Sun Dec 03 08:54:36 IST 2017, Approx. w-center algo1
107,34:8f:27:20:8c:18,1,Ariel_University,-86.0,32.1022576,35.20894955,688.0,Sun Dec 03 08:54:36 IST 2017, Approx. w-center algo1
108,62:ab:1b:60:b4:cb,1,Bezeq Free,-78.0,32.1022576,35.20894955,688.0,Sun Dec 03 08:54:36 IST 2017, Approx. w-center algo1
109,ec:8c:a2:08:94:18,1,Ariel_University,-73.0,32.1022576,35.20894955,688.0,Sun Dec 03 08:54:36 IST 2017, Approx. w-center algo1
110,1c:b9:c4:12:90:b8,1,Ariel_University,-82.0,32.10212198,35.20912829,688.0,Sun Dec 03 08:54:39 IST 2017, Approx. w-center algo1
111,1c:b9:c4:16:f1:98,1,Ariel_University,-73.0,32.10212198,35.20912829,688.0,Sun Dec 03 08:54:39 IST 2017, Approx. w-center algo1
112,1c:b9:c4:16:f4:78,1,Ariel_University,-77.0,32.10212198,35.20912829,688.0,Sun Dec 03 08:54:39 IST 2017, Approx. w-center algo1
113,c4:12:f5:f6:a0:18,1,lab_6.1.3,-80.0,32.10212198,35.20912829,688.0,Sun Dec 03 08:54:39 IST 2017, Approx. w-center algo1
114,1c:b9:c4:15:1e:68,1,Ariel_University,-80.0,32.1020322,35.20935702,689.0,Sun Dec 03 08:54:42 IST 2017, Approx. w-center algo1
115,ec:8c:a2:08:94:1c,1,Ariel_University,-70.0,32.1020322,35.20935702,688.9999999999999,Sun Dec 03 08:54:42 IST 2017, Approx. w-center algo1
116,1c:b9:c4:15:3a:38,1,Ariel_University,-76.0,32.10196459,35.20960153,690.0,Sun Dec 03 08:54:45 IST 2017, Approx. w-center algo1
117,00:11:6b:11:02:b7,1,yosh,-81.0,32.10199722,35.2098381,693.0,Sun Dec 03 08:54:48 IST 2017, Approx. w-center algo1
118,1c:b9:c4:14:33:c8,1,Ariel_University,-78.0,32.10199722,35.2098381,693.0,Sun Dec 03 08:54:48 IST 2017, Approx. w-center algo1
119,1c:b9:c4:16:11:a8,1,Ariel_University,-79.0,32.10199722,35.2098381,693.0,Sun Dec 03 08:54:48 IST 2017, Approx. w-center algo1
120,1c:b9:c4:16:28:f8,1,Ariel_University,-76.0,32.10199722,35.2098381,693.0,Sun Dec 03 08:54:48 IST 2017, Approx. w-center algo1
121,a0:ab:1b:60:b4:ca,1,036518749,-87.0,32.10199722,35.2098381,693.0,Sun Dec 03 08:54:48 IST 2017, Approx. w-center algo1
122,ec:8c:a2:26:b1:78,1,Ariel_University,-85.0,32.10199722,35.2098381,693.0,Sun Dec 03 08:54:48 IST 2017, Approx. w-center algo1
123,f8:d1:11:77:77:c6,1,HelpDesk,-88.0,32.10199722,35.2098381,693.0,Sun Dec 03 08:54:48 IST 2017, Approx. w-center algo1
124,1c:b9:c4:14:2b:d8,1,Ariel_University,-84.0,32.10212708,35.20998301,692.0,Sun Dec 03 08:54:51 IST 2017, Approx. w-center algo1
125,1c:b9:c4:14:2b:dc,1,Ariel_University,-74.0,32.10212708,35.20998301,692.0,Sun Dec 03 08:54:51 IST 2017, Approx. w-center algo1
126,1c:b9:c4:14:2f:68,1,Ariel_University,-85.0,32.10212708,35.20998301,692.0,Sun Dec 03 08:54:51 IST 2017, Approx. w-center algo1
127,62:ab:1b:60:b4:cb,1,Bezeq Free,-87.0,32.10212708,35.20998301,692.0,Sun Dec 03 08:54:51 IST 2017, Approx. w-center algo1
128,00:1d:aa:81:d8:3c,2,KCG-ADSL,-84.0,32.10264589301599,35.209913520190405,693.9999999999999,Sun Dec 03 08:54:54 IST 2017, Approx. w-center algo1
129,1c:b9:c4:12:af:78,1,Ariel_University,-79.0,32.10290524,35.20983303,694.0,Sun Dec 03 08:55:11 IST 2017, Approx. w-center algo1
130,1c:b9:c4:14:2b:88,1,Ariel_University,-86.0,32.10290524,35.20983303,694.0,Sun Dec 03 08:55:11 IST 2017, Approx. w-center algo1
131,1c:b9:c4:14:30:38,1,Ariel_University,-87.0,32.10290524,35.20983303,694.0,Sun Dec 03 08:55:11 IST 2017, Approx. w-center algo1
132,1c:b9:c4:15:1e:68,1,Ariel_University,-86.0,32.10305306,35.20978446,693.0,Sun Dec 03 08:55:15 IST 2017, Approx. w-center algo1
133,1c:b9:c4:15:3a:38,1,Ariel_University,-89.0,32.10305306,35.20978446,693.0,Sun Dec 03 08:55:15 IST 2017, Approx. w-center algo1
134,1c:b9:c4:15:ec:38,1,Ariel_University,-78.0,32.10305306,35.20978446,693.0,Sun Dec 03 08:55:15 IST 2017, Approx. w-center algo1
135,1c:b9:c4:16:06:bc,1,Ariel_University,-88.0,32.10305306,35.20978446,693.0,Sun Dec 03 08:55:15 IST 2017, Approx. w-center algo1
136,1c:b9:c4:16:11:a8,1,Ariel_University,-84.0,32.10305306,35.20978446,693.0,Sun Dec 03 08:55:15 IST 2017, Approx. w-center algo1
137,1c:b9:c4:16:ee:98,1,Ariel_University,-85.0,32.10305306,35.20978446,693.0,Sun Dec 03 08:55:15 IST 2017, Approx. w-center algo1
138,40:a5:ef:7a:17:f2,1,2.4V1,-76.0,32.10305306,35.20978446,693.0,Sun Dec 03 08:55:15 IST 2017, Approx. w-center algo1
139,c4:12:f5:f6:a0:18,1,lab_6.1.3,-85.0,32.10314139,35.20977295,693.0,Sun Dec 03 08:55:17 IST 2017, Approx. w-center algo1
140,1c:b9:c4:12:90:b8,1,Ariel_University,-87.0,32.10330416,35.20979335,695.0,Sun Dec 03 08:55:20 IST 2017, Approx. w-center algo1
