Time,ID,Lat,Lon,Alt,#Wifi networks,SSID1,MAC1,Frequency1,Signal1,SSID2,MAC2,Frequency2,Signal2,SSID3,MAC3,Frequency3,Signal3,SSID4,MAC4,Frequency4,Signal4,SSID5,MAC5,Frequency5,Signal5,SSID6,MAC6,Frequency6,Signal6,SSID7,MAC7,Frequency7,Signal7,SSID8,MAC8,Frequency8,Signal8,SSID9,MAC9,Frequency9,Signal9,SSID10,MAC10,Frequency10,Signal10,
Wed May 12 11:48:00 IST 17,model=SM-G950F_device=dreamlte,32.103459803518106,35.20939144724279,703.3836832654929,3,Ariel_University,1c:b9:c4:16:ed:3c,44,-91.0, ,8c:0c:90:ae:16:83,11,-86.0,IT-MNG,1c:b9:c4:15:ed:b8,1,-81.0,
Wed May 12 11:48:00 IST 17,model=SM-G950F_device=dreamlte,32.10386625749489,35.20926486247329,708.2388294541103,8, ,1c:b9:c4:96:28:e7,36,-89.0, ,1c:b9:c4:95:1c:b7,36,-88.0,Ariel_University,1c:b9:c4:16:28:ec,36,-88.0, ,8c:0c:90:6e:16:88,11,-87.0,Ariel_University,1c:b9:c4:16:e5:a8,6,-85.0, ,1c:b9:c4:96:ed:47,36,-80.0,IT-MNG,1c:b9:c4:15:ed:bc,48,-79.0,IT-MNG,1c:b9:c4:15:ed:b8,1,-73.0,
Wed May 12 11:48:00 IST 17,model=SM-G950F_device=dreamlte,32.10388229054807,35.20899856071084,703.9922927495408,7,Ariel_University,8c:0c:90:2e:16:88,11,-89.0,Ariel_University,1c:b9:c4:16:28:e8,1,-88.0,Ariel_University,1c:b9:c4:16:ed:4c,36,-68.0,IT-MNG,1c:b9:c4:15:ed:b8,1,-68.0,IT-MNG,1c:b9:c4:15:ed:bc,48,-65.0, ,1c:b9:c4:95:ed:b7,48,-65.0,Ariel_University,1c:b9:c4:16:ed:48,6,-57.0,
Wed May 12 11:48:00 IST 17,model=SM-G950F_device=dreamlte,32.1040497271774,35.20900076576262,700.2667967200252,1,IT-MNG,1c:b9:c4:15:ed:bc,48,-59.0,
Wed May 12 11:48:00 IST 17,model=SM-G950F_device=dreamlte,32.103728872423666,35.209211952343026,702.5546452480285,2, ,8c:0c:90:6e:16:88,11,-82.0,Ariel_University,8c:0c:90:2e:16:88,11,-80.0,
Wed May 12 11:48:00 IST 17,model=SM-G950F_device=dreamlte,32.103514271724784,35.20983492068502,703.720160136421,6,DIRECT-61-HP DeskJet 3630 series,30:e1:71:0d:e0:63,6,-80.0,Ariel_University,1c:b9:c4:15:1c:bc,36,-77.0, ,8c:0c:90:6e:16:88,11,-71.0,Ariel_University,1c:b9:c4:15:1c:b8,1,-70.0,Ariel_University,8c:0c:90:2e:16:88,11,-70.0, ,8c:0c:90:ae:16:83,11,-69.0,
Wed May 12 11:48:00 IST 17,model=SM-G950F_device=dreamlte,32.10344863144048,35.20979150034502,700.0034368241165,4,Onicom,c0:4a:00:71:ee:ee,9,-90.0,Ariel_University,1c:b9:c4:14:2b:8c,44,-88.0, ,1c:b9:c4:95:1c:b7,36,-82.0,DIRECT-61-HP DeskJet 3630 series,30:e1:71:0d:e0:63,6,-69.0,
Wed May 12 11:48:00 IST 17,model=SM-G950F_device=dreamlte,32.103926614337226,35.2093131197933,702.7864313355532,5, ,1c:b9:c4:96:28:e7,36,-84.0,Ariel_University,1c:b9:c4:16:e5:ac,36,-83.0,Ariel_University,1c:b9:c4:16:28:ec,36,-83.0, ,8c:0c:90:6e:16:88,11,-65.0,DIRECT-61-HP DeskJet 3630 series,30:e1:71:0d:e0:63,6,-62.0,
Wed May 12 11:48:00 IST 17,model=SM-G950F_device=dreamlte,32.10361855887159,35.20915385039491,703.1048673397153,2, ,1c:b9:c4:96:e5:a7,36,-83.0,Ariel_University,8c:0c:90:2e:16:88,11,-64.0,
Wed May 12 11:49:00 IST 17,model=SM-G950F_device=dreamlte,32.10315249884377,35.20968229803341,704.2204355438911,6, ,1c:b9:c4:96:f1:57,52,-87.0,Ariel_University,1c:b9:c4:16:f1:5c,52,-87.0, ,1c:b9:c4:94:2b:87,44,-83.0,Ariel_University,1c:b9:c4:14:2b:8c,44,-82.0,Ariel_University,1c:b9:c4:16:e5:a8,6,-78.0, ,8c:0c:90:ae:16:83,11,-64.0,
Wed May 12 11:49:00 IST 17,model=SM-G950F_device=dreamlte,32.103070745672326,35.209074809742056,705.6894469786507,2,__ery,14:ae:db:58:0d:6d,11,-89.0,2.4V1,40:a5:ef:7a:17:f2,1,-88.0,
Wed May 12 11:49:00 IST 17,model=SM-G950F_device=dreamlte,32.10395559132645,35.20897657651151,699.8599024714579,4,Ariel_University,1c:b9:c4:16:12:e8,1,-90.0,Ariel_University,1c:b9:c4:16:13:08,11,-90.0,Ariel_University,ec:8c:a2:26:d3:68,11,-87.0,Ariel_University,1c:b9:c4:16:28:e8,1,-79.0,
Wed May 12 11:49:00 IST 17,model=SM-G950F_device=dreamlte,32.10393710776917,35.2085361846064,692.2149587445632,3,AUC_54_R,00:25:86:cc:00:f8,5,-91.0, ,8c:0c:90:6e:16:88,11,-60.0,Ariel_University,8c:0c:90:2e:16:88,11,-58.0,
Wed May 12 11:49:00 IST 17,model=SM-G950F_device=dreamlte,32.10348370212615,35.20835425122298,702.9443334985698,3,KCG_54,00:25:86:cc:07:b2,2,-86.0,AUC_54_R,00:25:86:cc:00:f8,5,-84.0, ,8c:0c:90:ae:16:83,11,-59.0,
Wed May 12 11:49:00 IST 17,model=SM-G950F_device=dreamlte,32.10387642578768,35.208667127114936,703.3125818471432,2, ,00:02:6f:b8:c4:1a,11,-91.0,TamiRacheli,78:11:dc:1a:cf:d0,8,-89.0,
Wed May 12 11:49:00 IST 17,model=SM-G950F_device=dreamlte,32.104766394652806,35.20882960700024,689.6869248663421,3,Ariel_University,ec:8c:a2:26:d2:c8,11,-89.0,Ariel_University,1c:b9:c4:15:fd:4c,36,-77.0,Ariel_University,1c:b9:c4:16:1d:7c,44,-61.0,
Wed May 12 11:49:00 IST 17,model=SM-G950F_device=dreamlte,32.10438506477765,35.20937085707694,698.6046808944607,2,Ariel_University,ec:8c:a2:26:d3:68,11,-78.0,Bezeq-n_325E,10:0d:7f:99:32:5e,11,-75.0,
Wed May 12 11:49:00 IST 17,model=SM-G950F_device=dreamlte,32.104119242242774,35.2093136731892,699.4482110656899,3,Ariel_University,1c:b9:c4:16:05:38,11,-90.0,Ariel_University,24:c9:a1:35:a5:e8,6,-89.0,Ariel_University,ec:8c:a2:26:d3:68,11,-73.0,
Wed May 12 11:49:00 IST 17,model=SM-G950F_device=dreamlte,32.10412067979778,35.209123567502566,697.8762580276398,6, ,00:02:6f:8e:64:67,1,-88.0,sinusafe,b2:6c:ac:a0:3d:eb,3,-85.0,Ariel_University,1c:b9:c4:15:23:58,6,-85.0, ,1c:b9:c4:96:cc:d7,36,-84.0,Ariel_University,1c:b9:c4:16:cc:dc,36,-82.0,Ariel_University,1c:b9:c4:16:05:38,11,-81.0,
Wed May 12 11:49:00 IST 17,model=SM-G950F_device=dreamlte,32.10386506560758,35.208905052435796,696.8297135277486,4,mati-sh1,c4:12:f5:fd:6a:74,9,-90.0,Ariel_University,1c:b9:c4:15:23:5c,36,-88.0,giftwizard,a2:6c:ac:a0:3d:eb,3,-86.0, ,00:27:22:f3:bb:2b,6,-67.0,
Wed May 12 11:49:00 IST 17,model=SM-G950F_device=dreamlte,32.10432773636872,35.20934427531135,697.8930335791952,5, ,1c:b9:c4:95:23:57,36,-89.0,Guest,90:6c:ac:a0:3d:eb,3,-85.0,Ariel_University,8c:0c:90:2f:ca:18,1,-85.0, ,00:02:6f:8e:64:67,1,-75.0, ,00:27:22:f3:bb:2b,6,-60.0,
Wed May 12 11:49:00 IST 17,model=SM-G950F_device=dreamlte,32.10440252187786,35.20963540358014,689.9718925175189,2,shapedo,c2:6c:ac:9f:fb:1f,1,-88.0,Neuropplied,a2:6c:ac:9f:fb:1f,1,-84.0,
Wed May 12 11:49:00 IST 17,model=SM-G950F_device=dreamlte,32.104305133389545,35.20934878813095,711.2379941451521,2,CliClap,90:6c:ac:9f:f1:c5,2,-86.0, ,00:02:6f:b8:c4:1a,11,-84.0,
Wed May 12 11:49:00 IST 17,model=SM-G950F_device=dreamlte,32.10424474422476,35.20920865478468,701.2087930161377,1,Ariel_University,1c:b9:c4:16:cc:d8,1,-87.0,
Wed May 12 11:50:00 IST 17,model=SM-G950F_device=dreamlte,32.103697145426466,35.20958964665788,706.3990235689532,2,Ariel_University,ec:8c:a2:26:d3:c8,6,-89.0,DIRECT-13-HP DeskJet 3630 series,a0:8c:fd:0a:24:56,6,-76.0,
Wed May 12 11:50:00 IST 17,model=SM-G950F_device=dreamlte,32.10377528705952,35.208527869556036,689.3958704220133,4,Ariel_University,f0:b0:52:3e:d6:f8,11,-90.0,Ariel_University,ec:8c:a2:26:b0:e8,6,-83.0, ,1c:b9:c4:95:fd:47,36,-78.0,Ariel_University,ec:8c:a2:26:d3:68,11,-59.0,
Wed May 12 11:50:00 IST 17,model=SM-G950F_device=dreamlte,32.10449844500809,35.209662971281645,702.6030922896605,4,ahmad,90:f6:52:05:24:78,9,-92.0, ,18:d6:c7:ad:25:1a,13,-88.0,Ariel_University,1c:b9:c4:16:cc:d8,1,-75.0,Ariel_University,1c:b9:c4:16:cc:dc,36,-70.0,
Wed May 12 11:50:00 IST 17,model=SM-G950F_device=dreamlte,32.104061583542624,35.209183428324614,708.6089647859815,2, ,00:27:22:f3:e0:83,11,-89.0, ,1c:b9:c4:96:1d:77,44,-65.0,
Wed May 12 11:50:00 IST 17,model=SM-G950F_device=dreamlte,null,null,null,1,Ariel_University,8c:0c:90:2d:79:88,1,-88.0,
Wed May 12 11:50:00 IST 17,model=SM-G950F_device=dreamlte,32.103464209126386,35.20836528681938,694.7153916336395,1,AUC_54_R,00:25:86:cc:00:f8,5,-77.0,
