Fri Oct 27 16:16:34 IDT 2017,PB2-690Y_S200032_161214,32.16762991,34.80987749,45.0,4,Mouly,7c:b7:33:2e:76:73,2400,-81.0,Efrat Networks MM,94:f6:65:5b:b2:28,2400,-87.0,888Guest,02:8d:db:6e:71:bf,2400,-88.0,Guest Neetwork MM,94:f6:65:1b:b2:28,2400,-90.0,
Fri Oct 27 16:16:37 IDT 2017,PB2-690Y_S200032_161214,32.1676301,34.80987737,45.0,1,888Corp,0a:8d:cb:6e:71:be,5000,-87.0,
Fri Oct 27 16:16:40 IDT 2017,PB2-690Y_S200032_161214,32.16763013,34.80987707,45.0,2,lavel-2,74:da:38:ae:91:7b,2400,-90.0,smartsell,78:e8:b6:69:2a:e9,2400,-90.0,
Fri Oct 27 16:16:43 IDT 2017,PB2-690Y_S200032_161214,32.1676581,34.80985926,43.0,1,888Guest,02:8d:db:6e:71:6d,2400,-81.0,
Fri Oct 27 16:16:46 IDT 2017,PB2-690Y_S200032_161214,32.16766611,34.80987825,40.0,1,888Corp,0a:8d:db:6e:71:be,2400,-81.0,
Fri Oct 27 16:17:04 IDT 2017,PB2-690Y_S200032_161214,32.16769849,34.80987688,37.0,1,Candan,c0:ff:d4:7b:82:30,2400,-88.0,
Fri Oct 27 16:17:07 IDT 2017,PB2-690Y_S200032_161214,32.16769841,34.80987687,37.0,1,888Corp,0a:8d:cb:6e:71:6d,5000,-89.0,
Fri Oct 27 16:17:10 IDT 2017,PB2-690Y_S200032_161214,32.16769749,34.80987711,37.0,8,DIRECT-a8-HP M477 LaserJet,aa:6b:ad:04:c6:a8,2400,-72.0,Shaked-Guest WiFi,b0:aa:77:f1:3a:68,2400,-77.0,smartsell,78:e8:b6:69:2a:e9,2400,-80.0,888Free,06:8d:cb:6e:71:6d,5000,-80.0,888Corp,0a:8d:db:6e:71:6d,2400,-81.0,888Guest,02:8d:cb:6e:71:6d,5000,-81.0,888Corp,0a:8d:cb:6e:71:6d,5000,-83.0,888Corp,0a:8d:cb:6e:71:bf,5000,-84.0,
Fri Oct 27 16:17:13 IDT 2017,PB2-690Y_S200032_161214,32.16769734,34.80987698,37.0,4,smartsell,78:e8:b6:69:2c:91,2400,-79.0,888Guest,02:8d:cb:6e:71:be,5000,-81.0,888Corp,0a:8d:cb:6e:71:be,5000,-82.0,888Free,06:8d:cb:6e:71:be,5000,-82.0,
Fri Oct 27 16:17:21 IDT 2017,PB2-690Y_S200032_161214,32.16767283,34.80988807,38.0,1,INGENEO,cc:b2:55:e8:4c:e6,2400,-90.0,
Fri Oct 27 16:17:39 IDT 2017,PB2-690Y_S200032_161214,32.16765545,34.80988103,39.0,1,kaymeraQA,cc:16:7e:97:1d:90,2400,-95.0,
Fri Oct 27 16:17:42 IDT 2017,PB2-690Y_S200032_161214,32.16765024,34.80987851,39.0,1,888Guest,02:8d:db:6e:71:c1,2400,-94.0,
Fri Oct 27 16:17:45 IDT 2017,PB2-690Y_S200032_161214,32.16764789,34.80987743,39.0,2,888Free,06:8d:db:6e:71:c1,2400,-89.0,888Corp,0a:8d:db:6e:71:c1,2400,-90.0,
Fri Oct 27 16:17:51 IDT 2017,PB2-690Y_S200032_161214,32.1676438,34.80988461,38.0,1,HP-Print-f3-LaserJet 300,64:27:37:77:d1:f3,2400,-89.0,
Fri Oct 27 16:17:54 IDT 2017,PB2-690Y_S200032_161214,32.16764348,34.80988548,38.0,1,CArgentina,30:b5:c2:bd:55:32,2400,-99.0,
Fri Oct 27 16:18:12 IDT 2017,PB2-690Y_S200032_161214,32.16765045,34.80989099,43.0,1,EL,14:ae:db:3d:b1:52,2400,-90.0,
Fri Oct 27 16:18:15 IDT 2017,PB2-690Y_S200032_161214,32.16764667,34.80989195,41.0,1,888Guest,02:8d:db:6e:71:c1,2400,-88.0,
Fri Oct 27 16:18:20 IDT 2017,PB2-690Y_S200032_161214,32.16764889,34.80989229,39.0,1,No name,02:8d:db:6e:71:da,2400,-93.0,
Fri Oct 27 16:18:35 IDT 2017,PB2-690Y_S200032_161214,32.16764549,34.80988907,41.0,1,Gini_Router_R1_LTE,8c:44:35:0f:27:57,2400,-88.0,
Fri Oct 27 16:18:42 IDT 2017,PB2-690Y_S200032_161214,32.16739532,34.80953943,38.0,3,lavel-2,74:da:38:ae:91:7b,2400,-83.0,Rainbow Guest,a2:6c:ac:f3:6a:69,2400,-93.0,Rainbow Medical,90:6c:ac:f3:6a:69,2400,-94.0,
Fri Oct 27 16:18:45 IDT 2017,PB2-690Y_S200032_161214,32.1672194,34.80930495,37.0,4,INGENEO,cc:b2:55:e8:4c:e6,2400,-80.0,HP-Print-A0-LaserJet Pro MFP,30:f7:72:6e:8e:a0,2400,-87.0,cactus,a0:4f:d4:42:ba:71,2400,-88.0,kaymeraQA,00:f6:63:15:58:80,2400,-88.0,
Fri Oct 27 16:18:48 IDT 2017,PB2-690Y_S200032_161214,32.16702914,34.80908431,37.0,3,BlueSnap-Guest-2.4GHz,00:02:6f:bb:fd:ac,2400,-84.0,Pitarohecht,00:02:6f:a6:f1:f3,2400,-85.0,CArgentina,30:b5:c2:bd:55:32,2400,-90.0,
Fri Oct 27 16:18:51 IDT 2017,PB2-690Y_S200032_161214,32.16690648,34.80890812,35.0,1,EL,14:ae:db:3d:b1:52,2400,-79.0,
Fri Oct 27 16:18:54 IDT 2017,PB2-690Y_S200032_161214,32.16686569,34.8088424,35.0,10,BlueSnap-Guest-2.4GHz,00:02:6f:bb:fd:ac,2400,-77.0,HRZBOUTIKUE,14:ae:db:a3:90:15,2400,-77.0,HP-Print-A0-LaserJet Pro MFP,30:f7:72:6e:8e:a0,2400,-82.0,888Free,06:8d:db:6e:71:6d,2400,-84.0,888Guest,02:8d:db:6e:71:6d,2400,-85.0,888Corp,0a:8d:db:6e:71:6d,2400,-86.0,Bezeq2.4,14:ae:db:b3:7b:65,2400,-86.0,888Guest,02:8d:db:6e:71:be,2400,-88.0,Guest Neetwork MM,94:f6:65:1b:b2:28,2400,-88.0,Mouly,7c:b7:33:2e:76:73,2400,-89.0,
Fri Oct 27 16:18:57 IDT 2017,PB2-690Y_S200032_161214,32.16681721,34.80873304,35.0,3,CMT-ALap,94:10:3e:a8:34:a0,5000,-85.0,ASUS,d0:17:c2:60:e7:38,2400,-88.0,Training Room,8e:15:44:ac:d4:e4,2400,-93.0,
Fri Oct 27 16:19:00 IDT 2017,PB2-690Y_S200032_161214,32.16688561,34.80854031,36.0,9,HOTFiber-2017,18:1e:78:86:00:63,2400,-81.0,HOTFiber-2017,08:6a:0a:37:66:66,2400,-86.0,Efrat Networks NC,00:1d:aa:34:1e:58,2400,-86.0,KaymeraGuest,00:f6:63:3a:f4:82,2400,-87.0,kaymeraQA,00:f6:63:3a:f4:80,2400,-88.0,No name,fa:8f:ca:93:a5:64,2400,-88.0,0506679780,5a:fe:e3:03:c7:b3,2400,-90.0,BENY PUR,d8:fe:e3:03:c7:b1,2400,-91.0,BlueSnap-Guest-2.4GHz,c0:56:27:a0:6c:9a,2400,-95.0,
Fri Oct 27 16:19:03 IDT 2017,PB2-690Y_S200032_161214,32.16703096,34.80820926,34.0,2,INGENEO,cc:b2:55:e8:4c:e6,2400,-81.0,gigi1932,8c:59:c3:a2:9d:69,2400,-84.0,
Fri Oct 27 16:19:06 IDT 2017,PB2-690Y_S200032_161214,32.1671744,34.80782731,35.0,10,HRZBOUTIKUE,14:ae:db:a3:90:15,2400,-77.0,EL,14:ae:db:3d:b1:52,2400,-79.0,BlueSnap-Guest-2.4GHz,00:02:6f:bb:fd:ac,2400,-82.0,Bezeq2.4,14:ae:db:b3:7b:65,2400,-86.0,HP-Print-A0-LaserJet Pro MFP,30:f7:72:6e:8e:a0,2400,-87.0,Home.,a0:ab:1b:62:a7:bc,2400,-90.0,Efrat Networks MM,94:f6:65:5b:b2:28,2400,-91.0,bacapital,6c:b0:ce:ab:5a:a1,2400,-91.0,DIRECT-EA-HP OfficeJet Pro 6960,30:e1:71:c5:17:eb,2400,-91.0,Pitarohecht,00:02:6f:a6:f1:f3,2400,-96.0,
Fri Oct 27 16:19:09 IDT 2017,PB2-690Y_S200032_161214,32.16733646,34.80739313,38.0,10,Home.,a0:ab:1b:62:a7:bc,2400,-80.0,Rabia,30:b5:c2:bd:52:40,2400,-84.0,CMT-ALap,94:10:3e:a8:34:a0,5000,-85.0,HOTFiber-2017,18:1e:78:86:00:63,2400,-85.0,Efrat Networks NC,00:1d:aa:34:1e:58,2400,-86.0,NIZZA333,c0:ac:54:f5:e9:c8,2400,-86.0,HOTFiber-2017,08:6a:0a:37:66:66,2400,-87.0,KaymeraGuest,00:f6:63:3a:f4:82,2400,-87.0,ASUS,d0:17:c2:60:e7:38,2400,-88.0,No name,fa:8f:ca:93:a5:64,2400,-88.0,
Fri Oct 27 16:19:12 IDT 2017,PB2-690Y_S200032_161214,32.16749167,34.80697148,39.0,9,Barda_2,74:da:38:56:ed:e0,2400,-81.0,Heifes,20:0c:c8:10:c8:11,2400,-81.0,Bezeq Free D02536,72:0c:c8:10:c8:12,2400,-81.0,edimax_repeater,74:da:38:50:ce:4c,2400,-83.0,gigi1932,8c:59:c3:a2:9d:69,2400,-84.0,INGENEO,cc:b2:55:e8:4c:e6,2400,-85.0,Vexlerar,e4:6f:13:70:97:c4,2400,-90.0,Ester_wifi,84:26:15:eb:2d:b3,2400,-91.0,samra,00:8c:54:8e:39:81,2400,-96.0,
Fri Oct 27 16:19:15 IDT 2017,PB2-690Y_S200032_161214,32.16762402,34.80660841,40.0,5,BlueSnap-Guest-2.4GHz,00:02:6f:bb:fd:ac,2400,-82.0,HP-Print-A0-LaserJet Pro MFP,30:f7:72:6e:8e:a0,2400,-87.0,EL,14:ae:db:3d:b1:52,2400,-88.0,Casa1,f4:6b:ef:e2:2c:1f,2400,-93.0,Pitarohecht,00:02:6f:a6:f1:f3,2400,-96.0,
Fri Oct 27 16:19:18 IDT 2017,PB2-690Y_S200032_161214,32.16772332,34.80631515,41.0,10,Home.,a0:ab:1b:62:a7:bc,2400,-80.0,HOTFiber-2017,18:1e:78:86:00:63,2400,-85.0,NIZZA333,c0:ac:54:f5:e9:c8,2400,-86.0,HOTFiber-2017,08:6a:0a:37:66:66,2400,-87.0,Rabia,30:b5:c2:bd:52:40,2400,-89.0,IDO,c4:e9:84:27:0c:aa,2400,-89.0,Candan,c0:ff:d4:7b:82:30,2400,-89.0,HP-Print-FB-Officejet Pro 8610,fc:3f:db:f1:00:fb,2400,-90.0,MoragUP,50:c7:bf:8e:67:66,2400,-90.0,kaymeraQA,00:f6:63:3a:f4:80,2400,-92.0,
Fri Oct 27 16:19:24 IDT 2017,PB2-690Y_S200032_161214,32.16781318,34.80615399,40.0,3,Annatel_3372,74:da:38:a9:0c:3e,2400,-88.0,DIRECT-17-HP DeskJet 3830 series,94:57:a5:4a:f4:89,2400,-90.0,shor_Ext,e2:91:f5:b6:ec:a8,2400,-91.0,
Fri Oct 27 16:19:27 IDT 2017,PB2-690Y_S200032_161214,32.16783735,34.80613712,39.0,1,Home,14:ae:db:53:0c:2d,2400,-91.0,
Fri Oct 27 16:19:32 IDT 2017,PB2-690Y_S200032_161214,32.16784549,34.80612795,39.0,1,Hazan_Home,18:d6:c7:ef:1e:a4,2400,-89.0,
Fri Oct 27 16:19:38 IDT 2017,PB2-690Y_S200032_161214,32.16799325,34.80577507,40.0,2,Bezeq Free D02536,72:0c:c8:10:c8:12,2400,-92.0,Heifes,20:0c:c8:10:c8:11,2400,-94.0,
Fri Oct 27 16:19:44 IDT 2017,PB2-690Y_S200032_161214,32.16808238,34.80498734,40.0,7,BezeqFree,62:8d:78:50:6a:13,2400,-84.0,gabriel,90:8d:78:50:6a:12,2400,-85.0,gabriel,48:ee:0c:ea:e7:f0,2400,-86.0,shlomo1,00:8c:54:8f:59:51,2400,-86.0,Annatel_3372,74:da:38:a9:0c:3e,2400,-89.0,Hazan_Home,18:d6:c7:ef:1e:a4,2400,-89.0,Home,14:ae:db:53:0c:2d,2400,-91.0,
Fri Oct 27 16:19:47 IDT 2017,PB2-690Y_S200032_161214,32.16811014,34.80456402,39.0,9,hagit_2.4,6c:b0:ce:33:a4:d5,2400,-88.0,Mwanza,48:ee:0c:3e:cb:98,2400,-88.0,Bezeq Free,5a:b0:ce:33:a4:d6,2400,-88.0,Tamara,14:ae:db:b0:41:25,2400,-89.0,Home2,ac:f1:df:9d:f7:91,2400,-90.0,Heifes,20:0c:c8:10:c8:11,2400,-92.0,Bezeq Free D02536,72:0c:c8:10:c8:12,2400,-92.0,Grosman_sec,c4:a8:1d:13:61:b5,2400,-92.0,ida,c0:c1:c0:ce:4d:06,2400,-92.0,
Fri Oct 27 16:19:50 IDT 2017,PB2-690Y_S200032_161214,32.16815321,34.80414284,39.0,3,HP-Print-36-Officejet Pro 6830,dc:4a:3e:be:0a:36,2400,-84.0,irit,c0:ac:54:f7:82:21,2400,-86.0,zina 1932,c0:ac:54:f8:b3:93,2400,-90.0,
Fri Oct 27 16:19:53 IDT 2017,PB2-690Y_S200032_161214,32.16821204,34.80379573,40.0,10,BezeqFree,62:8d:78:50:6a:13,2400,-84.0,gabriel,90:8d:78:50:6a:12,2400,-85.0,gabriel,48:ee:0c:ea:e7:f0,2400,-86.0,Biana_n,14:ae:db:b2:8e:75,2400,-86.0,shlomo1,00:8c:54:8f:59:51,2400,-90.0,klara-012,c4:12:f5:fd:d1:94,2400,-90.0,gregori120,f8:d1:11:35:00:4a,2400,-91.0,netbo1,d0:d4:12:68:0a:0a,2400,-92.0,TP-LINK_UKTVWATCH_EXT,8a:1b:5e:83:d7:c2,2400,-93.0,Armond,a0:ab:1b:59:3b:00,2400,-94.0,
Fri Oct 27 16:19:56 IDT 2017,PB2-690Y_S200032_161214,32.16824883,34.80357351,39.0,4,klara-012,c4:12:f5:fd:d1:94,2400,-84.0,anna2.4,a0:ab:1b:62:76:ac,2400,-88.0,DIRECT-06-HP OfficeJet Pro 8710,70:5a:0f:a2:3f:61,2400,-91.0,gella555,00:22:b0:75:7d:eb,2400,-91.0,
Fri Oct 27 16:19:59 IDT 2017,PB2-690Y_S200032_161214,32.16825198,34.80351026,38.0,9,HOT123,c0:ac:54:f6:c5:4b,2400,-87.0,hagit_2.4,6c:b0:ce:33:a4:d5,2400,-88.0,ida,c0:c1:c0:ce:4d:06,2400,-88.0,Mwanza,48:ee:0c:3e:cb:98,2400,-88.0,Bezeq Free,5a:b0:ce:33:a4:d6,2400,-88.0,Tamara,14:ae:db:b0:41:25,2400,-90.0,Home2,ac:f1:df:9d:f7:91,2400,-90.0,Grosman_sec,c4:a8:1d:13:61:b5,2400,-92.0,Bezeq-N_c5c5a1,5c:d9:98:c5:c5:a2,2400,-93.0,
Fri Oct 27 16:20:03 IDT 2017,PB2-690Y_S200032_161214,32.16826063,34.80352491,38.0,4,DIRECT-06-HP OfficeJet Pro 8710,70:5a:0f:a2:3f:61,2400,-84.0,Student,82:2a:a8:18:13:88,2400,-90.0,svetlana,14:ae:db:44:c5:45,2400,-92.0,smadarwifi,80:2a:a8:18:13:88,2400,-93.0,
Fri Oct 27 16:20:22 IDT 2017,PB2-690Y_S200032_161214,32.16825268,34.80336019,35.0,4,opus7,c4:12:f5:84:50:40,2400,-84.0,BezeqFree,6a:12:f5:84:50:41,2400,-85.0,tania_2.4,70:62:b8:31:1d:80,2400,-89.0,HOTBOX,7c:03:4c:fe:ba:1b,2400,-93.0,
Fri Oct 27 16:20:25 IDT 2017,PB2-690Y_S200032_161214,32.16826319,34.80313113,35.0,1,klara-012,c4:12:f5:fd:d1:94,2400,-77.0,
Fri Oct 27 16:20:28 IDT 2017,PB2-690Y_S200032_161214,32.16827825,34.80290377,35.0,4,elneuron,e8:fc:af:92:b9:87,2400,-91.0,bz46564990,48:ee:0c:3a:19:c7,2400,-92.0,smadarwifi,44:d9:e7:04:ff:2d,2400,-92.0,770,ec:22:80:b3:2e:10,2400,-92.0,
Fri Oct 27 16:20:31 IDT 2017,PB2-690Y_S200032_161214,32.16829847,34.80263893,35.0,10,GRATCH,04:bd:88:01:59:a0,2400,-82.0,elneuron,e8:fc:af:92:b9:87,2400,-84.0,hertzlia,3c:1e:04:04:4f:91,2400,-85.0,Biana_n,14:ae:db:b2:8e:75,2400,-86.0,Student,56:d9:e7:f3:03:78,5000,-87.0,smadarwifi,44:d9:e7:04:ff:fa,2400,-87.0,dserota,00:1b:9e:7a:43:13,2400,-88.0,vue sur mer_2.4,a4:2b:8c:98:db:d2,2400,-89.0,netbo1,d0:d4:12:68:0a:0a,2400,-93.0,SHURSH,00:22:3f:80:0d:4e,2400,-93.0,
Fri Oct 27 16:20:34 IDT 2017,PB2-690Y_S200032_161214,32.16831093,34.80237038,35.0,10,elneuron,e8:fc:af:92:b9:87,2400,-77.0,hagit_2.4,6c:b0:ce:33:a4:d5,2400,-78.0,Bezeq Free,5a:b0:ce:33:a4:d6,2400,-81.0,GRATCH,04:bd:88:00:fc:00,2400,-81.0,HP-Print-C4-Officejet Pro 6830,28:80:23:cf:e9:c4,2400,-83.0,770,ec:22:80:b3:2e:10,2400,-84.0,BezeqFree,06:ae:db:b1:ac:0d,2400,-84.0,rrl,c0:ff:d4:7b:6b:c2,2400,-84.0,HOTBOX-9A33,fc:b4:e6:d2:9a:39,2400,-85.0,770,14:ae:db:b1:ac:0d,2400,-88.0,
Fri Oct 27 16:20:37 IDT 2017,PB2-690Y_S200032_161214,32.1683407,34.80209549,34.0,10,HOTBOX-81C2,7c:03:4c:ba:aa:42,2400,-77.0,GRATCH,04:bd:88:00:e1:40,2400,-81.0,vue sur mer_2.4,a4:2b:8c:98:db:d2,2400,-83.0,HomeVFS,7c:b7:33:bf:bb:5f,2400,-83.0,klara-012,c4:12:f5:fd:d1:94,2400,-84.0,opus7,c4:12:f5:84:50:40,2400,-86.0,BezeqFree,6a:12:f5:84:50:41,2400,-86.0,GRATCH,04:bd:88:00:e1:50,5000,-88.0,DIRECT-90-HP DeskJet 3630 series,70:5a:0f:5b:0f:91,2400,-88.0,tania_2.4,70:62:b8:31:1d:80,2400,-89.0,
Fri Oct 27 16:20:40 IDT 2017,PB2-690Y_S200032_161214,32.16837178,34.80181903,35.0,9,vue sur mer_2.4,a4:2b:8c:98:db:d2,2400,-76.0,dserota,00:1b:9e:7a:43:13,2400,-79.0,Claude,d0:d4:12:5c:c3:6a,2400,-83.0,Yoels,00:8c:54:8b:ec:e1,2400,-86.0,I.L.L,a0:63:91:78:40:b2,2400,-88.0,Dav,c0:d9:62:f5:17:d9,2400,-90.0,smadarwifi,44:d9:e7:04:ff:2d,2400,-92.0,bz46564990,48:ee:0c:3a:19:c7,2400,-93.0,Galei1,d8:fe:e3:02:d1:01,2400,-93.0,
Fri Oct 27 16:20:43 IDT 2017,PB2-690Y_S200032_161214,32.16841015,34.8014927,36.0,10,simba6,d8:37:be:f1:86:c9,2400,-76.0,LEE1,14:ae:db:ba:2d:35,2400,-79.0,BezeqFree,06:ae:db:ba:2d:35,2400,-81.0,netbox,d0:d4:12:67:a1:fa,2400,-81.0,Gay splays,00:78:9e:fa:8b:23,2400,-81.0,gary-flat,28:c6:8e:37:ab:72,2400,-82.0,GRATCH,04:bd:88:01:59:a0,2400,-83.0,hertzlia,3c:1e:04:04:4f:91,2400,-85.0,MEIR_2.4,a0:4f:d4:2c:5e:11,2400,-85.0,Student,56:d9:e7:f3:03:78,5000,-87.0,
Fri Oct 27 16:20:46 IDT 2017,PB2-690Y_S200032_161214,32.16844882,34.80120414,35.0,10,hagit_2.4,6c:b0:ce:33:a4:d5,2400,-76.0,elneuron,e8:fc:af:92:b9:87,2400,-77.0,Bezeq Free,5a:b0:ce:33:a4:d6,2400,-78.0,HOTBOX-3DFD,b4:ee:b4:a7:3e:03,2400,-78.0,stefan,e0:ce:c3:8c:2b:5a,2400,-80.0,preminger,c0:ac:54:f5:b1:84,2400,-80.0,GRATCH,04:bd:88:00:fc:00,2400,-81.0,HOTBOX-3DFD,f4:6b:ef:e2:2b:25,2400,-82.0,Serge_2.4,c4:a8:1d:12:62:55,2400,-82.0,HP-Print-C4-Officejet Pro 6830,28:80:23:cf:e9:c4,2400,-83.0,
Fri Oct 27 16:20:49 IDT 2017,PB2-690Y_S200032_161214,32.16846448,34.80091936,32.0,10,rubinstein,e8:cc:18:ec:a6:64,2400,-75.0,hadad,70:62:b8:30:db:f8,2400,-75.0,HOTBOX-81C2,7c:03:4c:ba:aa:42,2400,-77.0,davidr,c8:be:19:10:99:d1,2400,-79.0,GRATCH,04:bd:88:00:e1:40,2400,-81.0,HomeVFS,7c:b7:33:bf:bb:5f,2400,-81.0,pollock24,04:a1:51:d0:22:a5,2400,-81.0,japan,70:62:b8:30:f8:4e,2400,-81.0,bz18073460,14:ae:db:c4:9f:9a,2400,-82.0,pollock5,04:a1:51:d0:22:a6,5000,-86.0,
Fri Oct 27 16:20:52 IDT 2017,PB2-690Y_S200032_161214,32.16849288,34.80064482,34.0,7,vue sur mer_2.4,a4:2b:8c:98:db:d2,2400,-76.0,dserota,00:1b:9e:7a:43:13,2400,-79.0,Claude,d0:d4:12:5c:c3:6a,2400,-83.0,Yoels,00:8c:54:8b:ec:e1,2400,-86.0,I.L.L,a0:63:91:78:40:b2,2400,-88.0,Dav,c0:d9:62:f5:17:d9,2400,-90.0,Galei1,d8:fe:e3:02:d1:01,2400,-93.0,
Fri Oct 27 16:20:54 IDT 2017,PB2-690Y_S200032_161214,32.16851102,34.80047649,35.0,10,LEE1,14:ae:db:ba:2d:35,2400,-79.0,Happy Home Network,c0:a0:bb:cc:e2:3a,2400,-80.0,Gay splays,00:78:9e:fa:8b:23,2400,-81.0,simba6,d8:37:be:f1:86:c9,2400,-84.0,netbox,d0:d4:12:67:a1:fa,2400,-84.0,BezeqFree,06:ae:db:ba:2d:35,2400,-85.0,MEIR_2.4,a0:4f:d4:2c:5e:11,2400,-85.0,Chen,14:ae:db:30:c9:d2,2400,-85.0,Galei1,d8:fe:e3:02:d1:01,2400,-87.0,MEIR_5,a0:4f:d4:2c:5e:12,5000,-87.0,
Fri Oct 27 16:20:57 IDT 2017,PB2-690Y_S200032_161214,32.16854703,34.80030064,34.0,7,DanAccadia,0c:f4:d5:1b:3f:68,2400,-81.0,Dune,a0:0a:bf:0a:e0:16,2400,-86.0,Bourne,10:0d:7f:88:fd:88,2400,-89.0,No name,88:de:a9:bf:04:2b,2400,-89.0,IIT,ec:8c:a2:a1:25:c8,2400,-90.0,DanAccadia,d8:38:fc:26:02:98,2400,-90.0,steeletennis,00:21:04:e8:c5:8a,2400,-93.0,
