Time,ID,Lat,Lon,Alt,#Wifi networks,SSID1,MAC1,Frequency1,Signal1,SSID2,MAC2,Frequency2,Signal2,SSID3,MAC3,Frequency3,Signal3,SSID4,MAC4,Frequency4,Signal4,SSID5,MAC5,Frequency5,Signal5,SSID6,MAC6,Frequency6,Signal6,SSID7,MAC7,Frequency7,Signal7,SSID8,MAC8,Frequency8,Signal8,SSID9,MAC9,Frequency9,Signal9,SSID10,MAC10,Frequency10,Signal10,
Wed May 12 11:48:00 IST 17,model=SM-G950F_device=dreamlte,32.10497578333334,35.21111605,689.3333333333334,3,Ariel_University,1c:b9:c4:16:ed:3c,44,-91.0, ,8c:0c:90:ae:16:83,11,-86.0,IT-MNG,1c:b9:c4:15:ed:b8,1,-81.0,
Wed May 12 11:48:00 IST 17,model=SM-G950F_device=dreamlte,32.10332899041291,35.20996286556132,701.1229809233466,8, ,1c:b9:c4:96:28:e7,36,-89.0, ,1c:b9:c4:95:1c:b7,36,-88.0,Ariel_University,1c:b9:c4:16:28:ec,36,-88.0, ,8c:0c:90:6e:16:88,11,-87.0,Ariel_University,1c:b9:c4:16:e5:a8,6,-85.0, ,1c:b9:c4:96:ed:47,36,-80.0,IT-MNG,1c:b9:c4:15:ed:bc,48,-79.0,IT-MNG,1c:b9:c4:15:ed:b8,1,-73.0,
Wed May 12 11:48:00 IST 17,model=SM-G950F_device=dreamlte,32.102991222261004,35.20907696247409,692.9456648261364,7,Ariel_University,8c:0c:90:2e:16:88,11,-89.0,Ariel_University,1c:b9:c4:16:28:e8,1,-88.0,Ariel_University,1c:b9:c4:16:ed:4c,36,-68.0,IT-MNG,1c:b9:c4:15:ed:b8,1,-68.0,IT-MNG,1c:b9:c4:15:ed:bc,48,-65.0, ,1c:b9:c4:95:ed:b7,48,-65.0,Ariel_University,1c:b9:c4:16:ed:48,6,-57.0,
Wed May 12 11:48:00 IST 17,model=SM-G950F_device=dreamlte,null,null,null,1,IT-MNG,1c:b9:c4:15:ed:bc,48,-59.0,
Wed May 12 11:48:00 IST 17,model=SM-G950F_device=dreamlte,32.10315377212691,35.20927591556541,697.960151939143,2, ,8c:0c:90:6e:16:88,11,-82.0,Ariel_University,8c:0c:90:2e:16:88,11,-80.0,
Wed May 12 11:48:00 IST 17,model=SM-G950F_device=dreamlte,32.10360088517033,35.20995024430205,704.2326533990253,6,DIRECT-61-HP DeskJet 3630 series,30:e1:71:0d:e0:63,6,-80.0,Ariel_University,1c:b9:c4:15:1c:bc,36,-77.0, ,8c:0c:90:6e:16:88,11,-71.0,Ariel_University,1c:b9:c4:15:1c:b8,1,-70.0,Ariel_University,8c:0c:90:2e:16:88,11,-70.0, ,8c:0c:90:ae:16:83,11,-69.0,
Wed May 12 11:48:00 IST 17,model=SM-G950F_device=dreamlte,32.10359119303155,35.209635214655854,701.9735753925271,4,Onicom,c0:4a:00:71:ee:ee,9,-90.0,Ariel_University,1c:b9:c4:14:2b:8c,44,-88.0, ,1c:b9:c4:95:1c:b7,36,-82.0,DIRECT-61-HP DeskJet 3630 series,30:e1:71:0d:e0:63,6,-69.0,
Wed May 12 11:48:00 IST 17,model=SM-G950F_device=dreamlte,32.10335989953845,35.20979437797422,706.3437025087173,5, ,1c:b9:c4:96:28:e7,36,-84.0,Ariel_University,1c:b9:c4:16:e5:ac,36,-83.0,Ariel_University,1c:b9:c4:16:28:ec,36,-83.0, ,8c:0c:90:6e:16:88,11,-65.0,DIRECT-61-HP DeskJet 3630 series,30:e1:71:0d:e0:63,6,-62.0,
Wed May 12 11:48:00 IST 17,model=SM-G950F_device=dreamlte,32.103396722521005,35.209575733311596,702.2537174371187,2, ,1c:b9:c4:96:e5:a7,36,-83.0,Ariel_University,8c:0c:90:2e:16:88,11,-64.0,
Wed May 12 11:49:00 IST 17,model=SM-G950F_device=dreamlte,32.10322456211897,35.20968362072968,703.7477216458066,6, ,1c:b9:c4:96:f1:57,52,-87.0,Ariel_University,1c:b9:c4:16:f1:5c,52,-87.0, ,1c:b9:c4:94:2b:87,44,-83.0,Ariel_University,1c:b9:c4:14:2b:8c,44,-82.0,Ariel_University,1c:b9:c4:16:e5:a8,6,-78.0, ,8c:0c:90:ae:16:83,11,-64.0,
Wed May 12 11:49:00 IST 17,model=SM-G950F_device=dreamlte,32.10291885841433,35.20991381537125,707.5009853057497,2,__ery,14:ae:db:58:0d:6d,11,-89.0,2.4V1,40:a5:ef:7a:17:f2,1,-88.0,
Wed May 12 11:49:00 IST 17,model=SM-G950F_device=dreamlte,32.10334046971715,35.20889302205159,685.6457782849433,4,Ariel_University,1c:b9:c4:16:12:e8,1,-90.0,Ariel_University,1c:b9:c4:16:13:08,11,-90.0,Ariel_University,ec:8c:a2:26:d3:68,11,-87.0,Ariel_University,1c:b9:c4:16:28:e8,1,-79.0,
Wed May 12 11:49:00 IST 17,model=SM-G950F_device=dreamlte,32.10368604626712,35.20928928601627,694.9753999911458,3,AUC_54_R,00:25:86:cc:00:f8,5,-91.0, ,8c:0c:90:6e:16:88,11,-60.0,Ariel_University,8c:0c:90:2e:16:88,11,-58.0,
Wed May 12 11:49:00 IST 17,model=SM-G950F_device=dreamlte,null,null,null,3,KCG_54,00:25:86:cc:07:b2,2,-86.0,AUC_54_R,00:25:86:cc:00:f8,5,-84.0, ,8c:0c:90:ae:16:83,11,-59.0,
