Time,ID,Lat,Lon,Alt,#Wifi networks,SSID1,MAC1,Frequency1,Signal1,SSID2,MAC2,Frequency2,Signal2,SSID3,MAC3,Frequency3,Signal3,SSID4,MAC4,Frequency4,Signal4,SSID5,MAC5,Frequency5,Signal5,SSID6,MAC6,Frequency6,Signal6,SSID7,MAC7,Frequency7,Signal7,SSID8,MAC8,Frequency8,Signal8,SSID9,MAC9,Frequency9,Signal9,SSID10,MAC10,Frequency10,Signal10,
Mon Jan 01 02:00:00 IST 70,model=SM-G950F_device=dreamlte,32.10391239820338,35.20908322476443,691.0188839262781,10,Ariel_University,34:8f:27:20:89:bc,44,-53.0,Ariel_University,34:8f:27:20:89:bc,44,-53.0, ,34:8f:27:a0:89:b7,44,-53.0,Ariel_University,34:8f:27:20:89:b8,6,-51.0,Ariel_University,34:8f:27:20:89:b8,6,-49.0,Ariel_University,34:8f:27:20:89:b8,6,-48.0,Ariel_University,34:8f:27:20:89:bc,44,-48.0,Ariel_University,34:8f:27:20:89:b8,6,-47.0,Ariel_University,34:8f:27:20:89:b8,6,-44.0,Ariel_University,34:8f:27:20:89:b8,6,-43.0,
Mon Jan 01 02:00:00 IST 70,model=SM-G950F_device=dreamlte,32.10405858878037,35.209964845953685,697.566333254068,10,DIRECT-66-HP DeskJet 3630 series,30:e1:71:0d:e0:67,6,-64.0,Ariel_University,24:79:2a:2c:5c:18,11,-64.0,DIRECT-66-HP DeskJet 3630 series,30:e1:71:0d:e0:67,6,-63.0,Ariel_University,24:79:2a:2b:07:b8,11,-63.0,DIRECT-66-HP DeskJet 3630 series,30:e1:71:0d:e0:67,6,-60.0,DIRECT-66-HP DeskJet 3630 series,30:e1:71:0d:e0:67,6,-59.0,DIRECT-66-HP DeskJet 3630 series,30:e1:71:0d:e0:67,6,-58.0,DIRECT-66-HP DeskJet 3630 series,30:e1:71:0d:e0:67,6,-58.0,DIRECT-66-HP DeskJet 3630 series,30:e1:71:0d:e0:67,6,-56.0,DIRECT-66-HP DeskJet 3630 series,30:e1:71:0d:e0:67,6,-56.0,
Mon Jan 01 02:00:00 IST 70,model=SM-G950F_device=dreamlte,32.1040581689263,35.20996483804488,697.59872411995,10,Ariel_University,24:79:2a:2b:07:b8,11,-61.0,DIRECT-66-HP DeskJet 3630 series,30:e1:71:0d:e0:67,6,-61.0,Ariel_University,24:79:2a:2b:07:b8,11,-61.0,DIRECT-66-HP DeskJet 3630 series,30:e1:71:0d:e0:67,6,-60.0,DIRECT-66-HP DeskJet 3630 series,30:e1:71:0d:e0:67,6,-59.0,DIRECT-66-HP DeskJet 3630 series,30:e1:71:0d:e0:67,6,-58.0,DIRECT-66-HP DeskJet 3630 series,30:e1:71:0d:e0:67,6,-58.0,DIRECT-66-HP DeskJet 3630 series,30:e1:71:0d:e0:67,6,-58.0,DIRECT-66-HP DeskJet 3630 series,30:e1:71:0d:e0:67,6,-54.0,DIRECT-66-HP DeskJet 3630 series,30:e1:71:0d:e0:67,6,-54.0,
Mon Jan 01 02:00:00 IST 70,model=SM-G950F_device=dreamlte,32.10379978649792,35.210129607975574,704.1386819891053,10,DIRECT-66-HP DeskJet 3630 series,30:e1:71:0d:e0:67,6,-66.0,DIRECT-66-HP DeskJet 3630 series,30:e1:71:0d:e0:67,6,-66.0,DIRECT-66-HP DeskJet 3630 series,30:e1:71:0d:e0:67,6,-65.0,DIRECT-66-HP DeskJet 3630 series,30:e1:71:0d:e0:67,6,-65.0,DIRECT-66-HP DeskJet 3630 series,30:e1:71:0d:e0:67,6,-65.0,DIRECT-66-HP DeskJet 3630 series,30:e1:71:0d:e0:67,6,-64.0,DIRECT-66-HP DeskJet 3630 series,30:e1:71:0d:e0:67,6,-64.0,DIRECT-66-HP DeskJet 3630 series,30:e1:71:0d:e0:67,6,-63.0,DIRECT-66-HP DeskJet 3630 series,30:e1:71:0d:e0:67,6,-62.0,DIRECT-66-HP DeskJet 3630 series,30:e1:71:0d:e0:67,6,-62.0,
Mon Jan 01 02:00:00 IST 70,model=SM-G950F_device=dreamlte,32.10379816222888,35.2101461452393,699.9369110819545,10,Ariel_University,24:79:2a:2b:07:b8,11,-61.0,DIRECT-66-HP DeskJet 3630 series,30:e1:71:0d:e0:67,6,-60.0,Ariel_University,24:79:2a:2b:07:b8,11,-60.0,Ariel_University,24:79:2a:2b:07:b8,11,-60.0,Ariel_University,24:79:2a:2b:07:b8,11,-59.0,Ariel_University,24:79:2a:2b:07:bc,36,-59.0,Ariel_University,24:79:2a:2b:07:b8,11,-58.0,Ariel_University,24:79:2a:2b:07:bc,36,-58.0,Ariel_University,24:79:2a:2b:07:b8,11,-57.0,Ariel_University,24:79:2a:2b:07:bc,36,-57.0,
Wed May 12 11:33:00 IST 17,model=SM-G950F_device=dreamlte,32.10411107750878,35.209982068291616,703.489402522832,2, ,24:79:2a:ab:07:b7,36,-75.0,Ariel_University,24:79:2a:2c:5b:d8,1,-71.0,
Wed May 12 11:33:00 IST 17,model=SM-G950F_device=dreamlte,32.103486306027136,35.209749872685066,699.8665242426245,1,IT-MNG,1c:b9:c4:15:ed:b8,1,-92.0,
Wed May 12 11:33:00 IST 17,model=SM-G950F_device=dreamlte,32.103831941063824,35.210197591407685,699.7652030293842,3, ,24:79:2a:ab:07:b7,36,-67.0,Ariel_University,24:79:2a:2b:07:bc,36,-63.0,DIRECT-8A-HP DeskJet 3630 series,3c:52:82:ef:a4:8b,6,-60.0,
Wed May 12 11:33:00 IST 17,model=SM-G950F_device=dreamlte,32.104069033164585,35.209993784642236,698.1386819891053,2,DIRECT-66-HP DeskJet 3630 series,30:e1:71:0d:e0:67,6,-82.0,Ariel_University,24:79:2a:2b:07:b8,11,-64.0,
Wed May 12 11:33:00 IST 17,model=SM-G950F_device=dreamlte,null,null,null,2,Ariel Lishka,0a:27:22:f3:bb:2b,6,-89.0, ,24:79:2a:ab:07:b7,36,-61.0,
Wed May 12 11:33:00 IST 17,model=SM-G950F_device=dreamlte,32.10379887620659,35.210151194032015,699.6117924612561,1,Ariel_University,24:79:2a:2b:07:b8,11,-57.0,
Wed May 12 11:33:00 IST 17,model=SM-G950F_device=dreamlte,32.10380653029766,35.210128361309614,703.0536446401665,1,Ariel_University,24:79:2a:2b:07:bc,36,-58.0,
Wed May 12 11:34:00 IST 17,model=SM-G950F_device=dreamlte,32.10386725362096,35.210247240538216,698.7578026113379,1,DIRECT-8A-HP DeskJet 3630 series,3c:52:82:ef:a4:8b,6,-50.0,
Wed May 12 11:36:00 IST 17,model=SM-G950F_device=dreamlte,32.1037856300168,35.21014745421108,698.7948127647265,1, ,34:8f:27:a0:89:b7,44,-54.0,
Wed May 12 11:36:00 IST 17,model=SM-G950F_device=dreamlte,32.10368935437122,35.21002628870399,701.207359779279,10,Ariel_University,1c:b9:c4:16:06:bc,48,-88.0,Ariel_University,24:79:2a:2c:5c:18,11,-86.0,DIRECT-8A-HP DeskJet 3630 series,3c:52:82:ef:a4:8b,6,-78.0, ,24:79:2a:ab:07:b7,36,-75.0,Ariel_University,24:79:2a:2b:07:b8,11,-74.0,Ariel_University,24:79:2a:2b:07:bc,36,-73.0,DIRECT-66-HP DeskJet 3630 series,30:e1:71:0d:e0:67,6,-73.0, ,34:8f:27:a0:89:b7,44,-54.0,Ariel_University,34:8f:27:20:89:bc,44,-53.0,Ariel_University,34:8f:27:20:89:b8,6,-50.0,
Wed May 12 11:36:00 IST 17,model=SM-G950F_device=dreamlte,32.10379918316459,35.21015336464224,699.4720153224387,1,Ariel_University,24:79:2a:2b:02:78,6,-89.0,
Wed May 12 11:36:00 IST 17,model=SM-G950F_device=dreamlte,32.10417362528653,35.21041201303229,699.3656838693506,3, ,24:79:2a:ac:5c:17,36,-89.0,Ariel_University,1c:b9:c4:16:06:b8,11,-89.0,Ariel_University,34:8f:27:20:89:b8,6,-44.0,
Wed May 12 11:37:00 IST 17,model=SM-G950F_device=dreamlte,32.10460454393588,35.209260029415866,690.9777846613257,1,Ariel_University,1c:b9:c4:16:05:38,11,-89.0,
Wed May 12 11:37:00 IST 17,model=SM-G950F_device=dreamlte,32.10496276311796,35.20977798403907,687.7720396816105,3,Guest,90:6c:ac:9f:fb:1f,1,-91.0,iagree,b2:6c:ac:9f:fb:1f,1,-89.0,Ariel_University,34:8f:27:20:89:b8,6,-39.0,
Wed May 12 11:37:00 IST 17,model=SM-G950F_device=dreamlte,32.10378425874393,35.210162208487716,703.0920176265264,4,Ariel_University,24:79:2a:2c:5c:18,11,-81.0, ,24:79:2a:ab:07:b7,36,-69.0,Ariel_University,24:79:2a:2b:07:bc,36,-68.0,Ariel_University,24:79:2a:2b:07:b8,11,-67.0,
Wed May 12 11:41:00 IST 17,model=SM-G950F_device=dreamlte,32.104276269047666,35.20966195943341,693.7546152649288,8,Guest,90:6c:ac:a0:3d:eb,3,-89.0,giftwizard,a2:6c:ac:a0:3d:eb,3,-86.0,paysday,b2:6c:ac:9f:f1:c5,2,-85.0,Ariel_University,24:79:2a:2b:02:78,6,-72.0, ,24:79:2a:ac:5c:17,36,-72.0,Ariel_University,24:79:2a:2c:5c:1c,36,-68.0,Ariel_University,24:79:2a:2c:5c:18,11,-67.0,DIRECT-66-HP DeskJet 3630 series,30:e1:71:0d:e0:67,6,-55.0,
Wed May 12 11:41:00 IST 17,model=SM-G950F_device=dreamlte,32.10442490888046,35.210083674141224,697.0050327303175,10,Ariel_University,24:79:2a:2b:02:7c,44,-78.0, ,24:79:2a:ab:02:77,44,-76.0,Ariel_University,24:79:2a:2c:5c:1c,36,-72.0,mati-sh1,c4:12:f5:fd:6a:74,9,-71.0,Ariel_University,24:79:2a:2b:07:bc,36,-70.0,Ariel_University,24:79:2a:2b:02:78,6,-68.0, ,24:79:2a:ab:07:b7,36,-66.0,Ariel_University,24:79:2a:2b:07:b8,11,-64.0,Ariel_University,24:79:2a:2c:5c:18,11,-64.0,DIRECT-66-HP DeskJet 3630 series,30:e1:71:0d:e0:67,6,-61.0,
Wed May 12 11:41:00 IST 17,model=SM-G950F_device=dreamlte,32.104159155847675,35.208784426593844,698.2905984660647,2,Ariel_University,1c:b9:c4:16:05:38,11,-91.0,DIRECT-66-HP DeskJet 3630 series,30:e1:71:0d:e0:67,6,-55.0,
Wed May 12 11:41:00 IST 17,model=SM-G950F_device=dreamlte,32.10443057828801,35.20951369992384,689.2816741438564,3,iagree,b2:6c:ac:9f:fb:1f,1,-91.0,Ariel_University,1c:b9:c4:15:23:5c,36,-91.0,Guest,90:6c:ac:9f:fb:1f,1,-87.0,
Wed May 12 11:41:00 IST 17,model=SM-G950F_device=dreamlte,32.10411081516282,35.20954081066303,688.8359427364092,1,giftwizard,a2:6c:ac:a0:3d:eb,3,-84.0,
Wed May 12 11:41:00 IST 17,model=SM-G950F_device=dreamlte,32.10386434367888,35.209650763393675,696.4841054838665,3, ,1c:b9:c4:95:23:57,36,-89.0,DIRECT-8A-HP DeskJet 3630 series,3c:52:82:ef:a4:8b,6,-73.0, ,24:79:2a:ac:5c:17,36,-69.0,
Wed May 12 11:41:00 IST 17,model=SM-G950F_device=dreamlte,null,null,null,1,island-208B90,34:8f:27:60:8b:93,8,-75.0,
Wed May 12 11:41:00 IST 17,model=SM-G950F_device=dreamlte,32.103883355607216,35.20907059453358,690.9443156713437,3,Ariel_University,1c:b9:c4:15:34:b8,6,-89.0,Ariel_University,34:8f:27:20:89:b8,6,-72.0,Ariel_University,24:79:2a:2b:07:bc,36,-65.0,
Wed May 12 11:41:00 IST 17,model=SM-G950F_device=dreamlte,32.104391273448485,35.20943763018574,708.4631269988167,1,Ariel_University,1c:b9:c4:15:23:58,6,-85.0,
