Mac nameDiff Lat,Diff Lon,Diff Alt,
Wed May 12 11:48:00 IST 17,2.6829795540095347E-4,1.7509089580158843E-4,3.2679203910997785,
Wed May 12 11:48:00 IST 17,1.3815602138578242E-4,3.016756652982622E-4,8.123066579717147,
Wed May 12 11:48:00 IST 17,1.5418907456421493E-4,5.679774277496108E-4,3.8765298751476394,
Wed May 12 11:48:00 IST 17,3.216257038900494E-4,5.657723759711075E-4,0.15103384563212785,
Wed May 12 11:48:00 IST 17,7.709501588237799E-7,3.545857955629117E-4,2.4388823736353515,
Wed May 12 11:48:00 IST 17,2.1382974872352634E-4,2.6838254643024584E-4,3.6043972620278737,
Wed May 12 11:48:00 IST 17,2.794700330284172E-4,2.2496220643120068E-4,0.11232605027657883,
Wed May 12 11:48:00 IST 17,1.985128637187472E-4,2.5341834528802565E-4,2.670668461160062,
Wed May 12 11:48:00 IST 17,1.0954260191908816E-4,4.1268774367608785E-4,2.989104465322157,
Wed May 12 11:49:00 IST 17,0.001015924395026957,5.9735573623243E-4,12.709571549292036,
Wed May 12 11:49:00 IST 17,0.0010976775664701677,1.013255511850275E-5,14.178582984051673,
Wed May 12 11:49:00 IST 17,2.1283191234999776E-4,1.0836578566397748E-4,8.349038476858823,
Wed May 12 11:49:00 IST 17,2.313154696267361E-4,5.487576907725611E-4,0.7040947499641561,
Wed May 12 11:49:00 IST 17,6.847211126483899E-4,7.306910741959882E-4,11.433469503970741,
Wed May 12 11:49:00 IST 17,2.919974511144119E-4,4.1781518223871217E-4,11.80171785254413,
Wed May 12 11:49:00 IST 17,5.979714140096348E-4,2.5533529693433366E-4,1.8239391282569386,
Wed May 12 11:49:00 IST 17,2.1664153885581072E-4,2.8591477976647184E-4,7.093816899861622,
Wed May 12 11:49:00 IST 17,4.9180996022357704E-5,2.287308920259079E-4,7.937347071090812,
Wed May 12 11:49:00 IST 17,4.774344101576844E-5,3.862520539144043E-5,6.3653940330407295,
Wed May 12 11:49:00 IST 17,3.033576312176933E-4,1.798898613785127E-4,5.318849533149546,
Wed May 12 11:49:00 IST 17,1.593131299202355E-4,2.593330141777983E-4,6.382169584596113,
Wed May 12 11:49:00 IST 17,2.3409863906209694E-4,5.504612829625444E-4,1.5389714770801675,
Wed May 12 11:49:00 IST 17,1.3671015074834258E-4,2.638458337784755E-4,19.72713015055308,
Wed May 12 11:49:00 IST 17,7.632098596133119E-5,1.237124875075324E-4,9.697929021538698,
Wed May 12 11:50:00 IST 17,4.842811572487449E-4,1.111462436824695E-4,4.592534060215485,
Wed May 12 11:50:00 IST 17,5.62422790302719E-4,0.0011729233455284316,12.41061908672441,
Wed May 12 11:50:00 IST 17,0.0012855807388731932,3.782161991949806E-5,0.7966027809227398,
Wed May 12 11:50:00 IST 17,8.487192734065729E-4,5.173645769502855E-4,6.80247527724373,
Wed May 12 11:50:00 IST 17,32.10321286426922,35.209700792901565,701.8064895087377,
Wed May 12 11:50:00 IST 17,2.5134485716904464E-4,0.0013355060821851339,7.091097875098285,
Wed May 12 11:50:00 IST 17,4.4629113887850735E-4,5.126267700319431E-4,4.931635533583631,
Wed May 12 11:50:00 IST 17,4.966490897331255E-4,5.231447716482762E-4,5.998974263266973,
Wed May 12 11:50:00 IST 17,6.088627444000849E-5,3.143417182869257E-4,5.666562136924085,

Average latitude : 0.9731724012235184
Average longitude : 1.0673317935669744
Average altitude : 27.34524066189652
